Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2572,Groundnut Oil,2013,2013,kg,0.19,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2572,Groundnut Oil,2013,2013,kcal/capita/day,5.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2572,Groundnut Oil,2013,2013,g/capita/day,0.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2572,Groundnut Oil,2013,2013,g/capita/day,0.53,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,9774.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,3817.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,542.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,7738.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,6395.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,5.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,1393.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2573,Sunflowerseed Oil,2013,2013,1000 tonnes,4998.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2573,Sunflowerseed Oil,2013,2013,kg,6.73,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2573,Sunflowerseed Oil,2013,2013,kcal/capita/day,162.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2573,Sunflowerseed Oil,2013,2013,g/capita/day,0.02,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2573,Sunflowerseed Oil,2013,2013,g/capita/day,18.35,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,9697.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,3205.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,118.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,4702.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,8318.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,700.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,5604.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2574,Rape and Mustard Oil,2013,2013,1000 tonnes,2013.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2574,Rape and Mustard Oil,2013,2013,kg,2.71,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2574,Rape and Mustard Oil,2013,2013,kcal/capita/day,66.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2574,Rape and Mustard Oil,2013,2013,g/capita/day,0.01,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2574,Rape and Mustard Oil,2013,2013,g/capita/day,7.43,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2575,Cottonseed Oil,2013,2013,1000 tonnes,59.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2575,Cottonseed Oil,2013,2013,1000 tonnes,5.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2575,Cottonseed Oil,2013,2013,1000 tonnes,6.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2575,Cottonseed Oil,2013,2013,1000 tonnes,11.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2575,Cottonseed Oil,2013,2013,1000 tonnes,60.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2575,Cottonseed Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2575,Cottonseed Oil,2013,2013,1000 tonnes,-0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2575,Cottonseed Oil,2013,2013,1000 tonnes,40.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2575,Cottonseed Oil,2013,2013,1000 tonnes,20.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2575,Cottonseed Oil,2013,2013,kg,0.03,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2575,Cottonseed Oil,2013,2013,kcal/capita/day,1.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2575,Cottonseed Oil,2013,2013,g/capita/day,0.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2575,Cottonseed Oil,2013,2013,g/capita/day,0.07,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2576,Palmkernel Oil,2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2576,Palmkernel Oil,2013,2013,1000 tonnes,947.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2576,Palmkernel Oil,2013,2013,1000 tonnes,-2.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2576,Palmkernel Oil,2013,2013,1000 tonnes,188.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2576,Palmkernel Oil,2013,2013,1000 tonnes,758.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2576,Palmkernel Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2576,Palmkernel Oil,2013,2013,1000 tonnes,-0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2576,Palmkernel Oil,2013,2013,1000 tonnes,700.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2576,Palmkernel Oil,2013,2013,1000 tonnes,58.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2576,Palmkernel Oil,2013,2013,kg,0.08,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2576,Palmkernel Oil,2013,2013,kcal/capita/day,2.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2576,Palmkernel Oil,2013,2013,g/capita/day,0.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2576,Palmkernel Oil,2013,2013,g/capita/day,0.21,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2577,Palm Oil,2013,2013,1000 tonnes,13035.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2577,Palm Oil,2013,2013,1000 tonnes,-259.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2577,Palm Oil,2013,2013,1000 tonnes,3894.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2577,Palm Oil,2013,2013,1000 tonnes,8881.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2577,Palm Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2577,Palm Oil,2013,2013,1000 tonnes,3.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2577,Palm Oil,2013,2013,1000 tonnes,7909.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2577,Palm Oil,2013,2013,1000 tonnes,1139.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2577,Palm Oil,2013,2013,kg,1.53,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2577,Palm Oil,2013,2013,kcal/capita/day,38.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2577,Palm Oil,2013,2013,g/capita/day,0.02,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2577,Palm Oil,2013,2013,g/capita/day,4.23,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2578,Coconut Oil,2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,2095.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2578,Coconut Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2578,Coconut Oil,2013,2013,1000 tonnes,1414.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2578,Coconut Oil,2013,2013,1000 tonnes,681.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2578,Coconut Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2578,Coconut Oil,2013,2013,1000 tonnes,2.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2578,Coconut Oil,2013,2013,1000 tonnes,500.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2578,Coconut Oil,2013,2013,1000 tonnes,180.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,2013,2013,kg,0.24,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2578,Coconut Oil,2013,2013,kcal/capita/day,5.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2578,Coconut Oil,2013,2013,g/capita/day,0.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2578,Coconut Oil,2013,2013,g/capita/day,0.59,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2579,Sesameseed Oil,2013,2013,1000 tonnes,37.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,76.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2579,Sesameseed Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,27.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2579,Sesameseed Oil,2013,2013,1000 tonnes,87.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2579,Sesameseed Oil,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2579,Sesameseed Oil,2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2579,Sesameseed Oil,2013,2013,1000 tonnes,53.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2579,Sesameseed Oil,2013,2013,1000 tonnes,32.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2579,Sesameseed Oil,2013,2013,kg,0.04,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2579,Sesameseed Oil,2013,2013,kcal/capita/day,1.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2579,Sesameseed Oil,2013,2013,g/capita/day,0.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2579,Sesameseed Oil,2013,2013,g/capita/day,0.12,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2580,Olive Oil,2013,2013,1000 tonnes,2811.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2580,Olive Oil,2013,2013,1000 tonnes,1196.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2580,Olive Oil,2013,2013,1000 tonnes,-524.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2580,Olive Oil,2013,2013,1000 tonnes,1494.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2580,Olive Oil,2013,2013,1000 tonnes,1989.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
